lvl;cid;all;character_id;value_id;type;name;pos;count_chara;count_value;count_goods;count_sub;filter_status;filter_id;filter_name;filter_pos
;81;;68;103;value;1.4 л;;;;1;;;;;
;81;;68;3082;value;2.8 л;;;;1;;;;;
;81;;68;3085;value;3.5 л;;;;1;;;;;
;81;;69;;character;Передаточное отношение;;;7;7;;0;;;
;81;;69;344;value;13:27;;;;1;;;;;
;81;;69;1238;value;13:26;;;;1;;;;;
;81;;69;1793;value;13/27;;;;1;;;;;
;81;;69;2355;value;2.08 (27/13);;;;1;;;;;
;81;;69;2369;value;13:27(2.08);;;;1;;;;;
;81;;69;3070;value;2,08/(27/13);;;;1;;;;;
;81;;69;1000;value;2.08:1;;;;1;;;;;
;81;;2;;character;Габариты;;;4;4;;0;;;
;81;;2;345;value;557 x 329 x 1039 мм;;;;1;;;;;
;81;;2;1241;value;1340 х 700 х 378 мм;;;;1;;;;;
;81;;2;1792;value;557 х 329 х 1039 мм;;;;1;;;;;
;81;;2;2354;value;927 х 377 х 998 мм;;;;1;;;;;
;81;;67;;character;Максимальный рабочий диапазон;;;5;13;;1;194;Максимальный рабочий диапазон;30
;81;;67;100;value;4500-5500 об/мин;;;;7;;;;;
;81;;67;683;value;5000-6000 об/мин;;;;3;;;;;
;81;;67;724;value;4000-5000 об/мин;;;;1;;;;;
;81;;67;693;value;4000-5000;;;;1;;;;;
;81;;67;3084;value;4500-5500 об.мин;;;;1;;;;;
;81;;107;;character;Топливный бак;;;4;6;;1;195;Топливный бак;30
;81;;107;346;value;встроенный;;;;2;;;;;
;81;;107;699;value;выносной;;;;2;;;;;
;81;;107;2953;value;24 л;;;;1;;;;;
;81;;107;2955;value;12 л;;;;1;;;;;
;81;;31;;character;Система запуска;;;4;14;;1;196;Система запуска;30
;81;;31;34;value;ручной запуск;;;;10;;;;;
;81;;31;675;value;электрический запуск;;;;1;;;;;
;81;;31;997;value;ручная;;;;2;;;;;
;81;;31;3088;value;ручной запуск;;;;1;;;;;
;81;;20;;character;Тип двигателя;;;1;14;;0;;;
;81;;20;97;value;бензиновый;;;;14;;;;;
;81;;26;;character;Мощность;;;10;14;;1;197;Мощность;30
;81;;26;93;value;5 л.с/3.68 кВт;;;;2;;;;;
;81;;26;759;value;40 л.с/29.42 кВт;;;;1;;;;;
;81;;26;1258;value;4 л.с/2.94 кВт;;;;2;;;;;
;81;;26;240;value;9.9 л.с/7.28 кВт;;;;2;;;;;
;81;;26;902;value;20 л.с/14.71 кВт;;;;1;;;;;
;81;;26;139;value;15 л.с/11.03 кВт;;;;2;;;;;
;81;;26;3067;value;2 л.с/1,47 кВт;;;;1;;;;;
;81;;26;813;value;30 л.с/22.07 кВт;;;;1;;;;;
;81;;26;3030;value;3 л.с /2.2 кВт;;;;1;;;;;
;81;;26;991;value;8 л.с /5.9кВт;;;;1;;;;;
;81;;74;;character;Тактность;;;2;14;;1;198;Тактность;30
;81;;74;347;value;четырехтактный;;;;6;;;;;
;81;;74;96;value;двухтактный;;;;8;;;;;
;81;;1;;character;Вес;;;9;14;;0;;;
;81;;1;348;value;27.0;;;;3;;;;;
;81;;1;1240;value;98.0;;;;1;;;;;
;81;;1;67;value;40.0;;;;1;;;;;
;81;;1;2368;value;36.0;;;;2;;;;;
;81;;1;2954;value;52;;;;2;;;;;
;81;;1;2445;value;10.0;;;;1;;;;;
;81;;1;2132;value;53.0;;;;1;;;;;
;81;;1;3078;value;16.5;;;;1;;;;;
;81;;1;272;value;21.0;;;;2;;;;;
;81;;35;;character;Страна происхождения;;;2;14;;0;;;
;81;;35;349;value;Франция;;;;2;;;;;
;81;;35;98;value;Япония;;;;12;;;;;
;81;;437;;character;Катушка зажигания/Генератор тока;;;1;1;;0;;;
;81;;437;2351;value;12V 80W 6A;;;;1;;;;;
;81;;438;;character;Механизм подъема;;;1;1;;0;;;
;81;;438;2352;value;0°,4°,8°,12°;;;;1;;;;;
;81;;439;;character;Топливная система;;;1;1;;0;;;
;81;;439;2356;value;1 карбюратор;;;;1;;;;;
;81;;442;;character;Максимальный расход топлива;;;1;1;;0;;;
;81;;442;2367;value;5.1 л/час;;;;1;;;;;
;81;;117;;character;Топливная смесь;;;3;6;;0;;;
;81;;117;2950;value;бензин;;;;1;;;;;
;81;;117;3074;value;бензин/масло 50:1;;;;4;;;;;
;81;;117;3079;value;бензин+масло;;;;1;;;;;
;81;;262;;character;Система смазки двигателя;;;5;8;;0;;;
;81;;262;2952;value;Маслянный картер;;;;1;;;;;
;81;;262;2956;value;масленый картер;;;;1;;;;;
;81;;262;1003;value;предварительное смешивание;;;;1;;;;;
;81;;262;2985;value;предварительное смашивание;;;;4;;;;;
;81;;262;3077;value;смесь бензина с маслом;;;;1;;;;;
;81;;106;;character;Рекомендуемый тип масла;;;3;7;;0;;;
;81;;106;855;value;10W-30/40;;;;2;;;;;
;81;;106;3072;value;TC-3W;;;;1;;;;;
;81;;106;3075;value;2т TC-W3;;;;4;;;;;
;81;;239;;character;Шаг гребного винта;;;1;1;;0;;;
;81;;239;3068;value;5;;;;1;;;;;
;81;;240;;character;Система питания;;;1;6;;0;;;
;81;;240;998;value;карбюратор;;;;6;;;;;
2;82;0;;;category;MERCURY;6;28;108;15;0;11;;;
;82;;30;;character;Длина дейдвуда (ноги);;;3;17;;0;;;
;82;;30;81;value;381 (S);;;;14;;;;;
;82;;30;99;value;S;;;;2;;;;;
;82;;30;2970;value;381  (S);;;;1;;;;;
;82;;63;;character;Объем камеры сгорания;;;9;15;;1;199;Объем камеры сгорания;30
;82;;63;82;value;102;;;;1;;;;;
;82;;63;101;value;74.6 см3;;;;1;;;;;
;82;;63;992;value;169;;;;2;;;;;
;82;;63;835;value;429;;;;2;;;;;
;82;;63;2972;value;85;;;;2;;;;;
;82;;63;2181;value;123;;;;3;;;;;
;82;;63;858;value;209;;;;2;;;;;
;82;;63;2241;value;351;;;;1;;;;;
;82;;63;1438;value;74.6;;;;1;;;;;
;82;;64;;character;Число цилиндров;;;3;16;;1;200;Число цилиндров;30
;82;;64;83;value;1;;;;8;;;;;
;82;;64;137;value;2;;;;7;;;;;
;82;;64;2978;value;2 в ряд;;;;1;;;;;
;82;;31;;character;Система запуска;;;3;15;;1;201;Система запуска;30
;82;;31;34;value;ручной запуск;;;;13;;;;;
;82;;31;997;value;ручная;;;;1;;;;;
;82;;31;2971;value;Электростартер;;;;1;;;;;
;82;;2;;character;Габариты;;;1;1;;0;;;
;82;;2;84;value;381 х 508 х 635 мм;;;;1;;;;;
;82;;1;;character;Вес;;;14;17;;0;;;
;82;;1;85;value;20;;;;1;;;;;
;82;;1;105;value;14;;;;1;;;;;
;82;;1;990;value;26;;;;2;;;;;
;82;;1;1257;value;20кг;;;;1;;;;;
;82;;1;2090;value;35;;;;1;;;;;
;82;;1;2965;value;51.00;;;;1;;;;;
;82;;1;2969;value;56.0;;;;1;;;;;
;82;;1;2555;value;17.0;;;;1;;;;;
;82;;1;2974;value;18.5;;;;1;;;;;
;82;;1;2782;value;25.0;;;;2;;;;;
;82;;1;2977;value;123.0;;;;1;;;;;
;82;;1;135;value;38.0;;;;2;;;;;
;82;;1;2234;value;52.0;;;;1;;;;;
;82;;1;1671;value;12.5;;;;1;;;;;
;82;;29;;character;Изменение наклона двигателя;;;2;3;;0;;;
;82;;29;32;value;ручной;;;;2;;;;;
;82;;29;2092;value;ручное;;;;1;;;;;
;82;;65;;character;Наличие передач;;;2;17;;0;;;
;82;;65;86;value;F-N-R (вперед-нейтраль-назад);;;;14;;;;;
;82;;65;104;value;F-N (вперед-нейтраль);;;;3;;;;;
;82;;66;;character;Свеча зажигания;;;3;3;;0;;;
;82;;66;87;value;NGK BPR7HS-10;;;;1;;;;;
;82;;66;102;value;NGK BPR6HS-10;;;;1;;;;;
;82;;66;1259;value;TC-W3;;;;1;;;;;
;82;;18;;character;Система управления;;;3;15;;1;202;Система управления;30
;82;;18;19;value;румпельная система управления;;;;2;;;;;
;82;;18;840;value;ручное;;;;2;;;;;
;82;;18;1004;value;Румпельное;;;;11;;;;;
;82;;67;;character;Максимальный рабочий диапазон;;;8;11;;1;203;Максимальный рабочий диапазон;30
;82;;67;88;value;4500-5000 об/мин;;;;1;;;;;
;82;;67;100;value;4500-5500 об/мин;;;;1;;;;;
;82;;67;993;value;4500-5500;;;;2;;;;;
;82;;67;999;value;5000-6000;;;;3;;;;;
;82;;67;683;value;5000-6000 об/мин;;;;1;;;;;
;82;;67;2966;value;4800-5500;;;;1;;;;;
;82;;67;2976;value;4500-5000;;;;1;;;;;
;82;;67;2979;value;5400-5600;;;;1;;;;;
;82;;68;;character;Объем топливного бака;;;11;15;;1;204;Объем топливного бака;30
;82;;68;89;value;2.5 л;;;;1;;;;;
;82;;68;103;value;1.4 л;;;;1;;;;;
;82;;68;1001;value;12;;;;3;;;;;
;82;;68;1261;value;2.5;;;;1;;;;;
;82;;68;700;value;12 л;;;;1;;;;;
;82;;68;2968;value;25;;;;2;;;;;
;82;;68;2832;value;1;;;;1;;;;;
;82;;68;2248;value;1л;;;;1;;;;;
;82;;68;2785;value;1.1;;;;2;;;;;
;82;;68;2983;value;25 л.;;;;1;;;;;
;82;;68;2987;value;1.4;;;;1;;;;;
;82;;69;;character;Передаточное отношение;;;5;15;;0;;;
;82;;69;90;value;2.15:1;;;;7;;;;;
;82;;69;996;value;2,00:1;;;;2;;;;;
;82;;69;1000;value;2.08:1;;;;3;;;;;
;82;;69;2967;value;2.25:1;;;;2;;;;;
;82;;69;2986;value;1.85:1;;;;1;;;;;
;82;;70;;character;Система зажигания;;;2;16;;1;205;Система зажигания;30
;82;;70;91;value;CDI;;;;15;;;;;
;82;;70;2981;value;Разрядка конденсатора;;;;1;;;;;
;82;;71;;character;Мощность генератора переменного тока;;;1;2;;0;;;
;82;;71;92;value;-;;;;2;;;;;
;82;;26;;character;Мощность;;;10;17;;1;206;Мощность;30
;82;;26;93;value;5 л.с/3.68 кВт;;;;2;;;;;
;82;;26;106;value;3.3 л.с/2.43 кВт;;;;1;;;;;
;82;;26;991;value;8 л.с /5.9кВт;;;;2;;;;;
;82;;26;240;value;9.9 л.с/7.28 кВт;;;;3;;;;;
;82;;26;1258;value;4 л.с/2.94 кВт;;;;2;;;;;
;82;;26;813;value;30 л.с/22.07 кВт;;;;2;;;;;
;82;;26;1650;value;2.5 л.с/1.84 кВт;;;;2;;;;;
;82;;26;1437;value;3.5 л.с/2.57 кВт;;;;1;;;;;
;82;;26;2217;value;6 л.с/4.41 кВт;;;;1;;;;;
;82;;26;139;value;15 л.с/11.03 кВт;;;;1;;;;;
;82;;72;;character;Диаметр цилиндра/ход поршня;;;5;5;;0;;;
;82;;72;94;value;55 х 43 мм;;;;1;;;;;
;82;;72;107;value;47 х 43 мм;;;;1;;;;;
;82;;72;994;value;50x43;;;;1;;;;;
;82;;72;2975;value;55,0 х 36,0;;;;1;;;;;
;82;;72;2980;value;61*60;;;;1;;;;;
;82;;73;;character;Система охлаждения;;;5;17;;1;207;Система охлаждения;30
;82;;73;95;value;водяное охлаждение;;;;3;;;;;
;82;;73;995;value;водяное охлаждение с термостатом;;;;1;;;;;
;82;;73;1260;value;Водяная;;;;11;;;;;
;82;;73;244;value;водяное;;;;1;;;;;
;82;;73;2982;value;Водяная с термостатом;;;;1;;;;;
;82;;74;;character;Тактность;;;2;17;;1;208;Тактность;30
;82;;74;96;value;двухтактный;;;;9;;;;;
;82;;74;347;value;четырехтактный;;;;8;;;;;
;82;;20;;character;Тип двигателя;;;1;17;;0;;;
;82;;20;97;value;бензиновый;;;;17;;;;;
;82;;35;;character;Страна происхождения;;;2;17;;0;;;
;82;;35;98;value;Япония;;;;16;;;;;
;82;;35;2093;value;США;;;;1;;;;;
;82;;240;;character;Система питания;;;1;3;;0;;;
;82;;240;998;value;карбюратор;;;;3;;;;;
;82;;106;;character;Рекомендуемый тип масла;;;2;8;;0;;;
;82;;106;1002;value;TC-W3;;;;5;;;;;
;82;;106;855;value;10W-30/40;;;;3;;;;;
;82;;262;;character;Система смазки двигателя;;;2;3;;0;;;
;82;;262;1003;value;предварительное смешивание;;;;2;;;;;
;82;;262;2985;value;предварительное смашивание;;;;1;;;;;
;82;;117;;character;Топливная смесь;;;1;1;;0;;;
;82;;117;2091;value;бензин/масло;;;;1;;;;;
;82;;107;;character;Топливный бак;;;3;7;;1;209;Топливный бак;30
;82;;107;346;value;встроенный;;;;3;;;;;
;82;;107;252;value;внешний;;;;3;;;;;
;82;;107;699;value;выносной;;;;1;;;;;
;82;;104;;character;Система смазки;;;2;7;;0;;;
;82;;104;2973;value;Маслянный картер;;;;6;;;;;
;82;;104;2984;value;"""Влажная"", картерная под давлением";;;;1;;;;;
;82;;132;;character;Шаг винта;;;2;3;;0;;;
;82;;132;1194;value;"7""";;;;1;;;;;
;82;;132;339;value;"8""";;;;2;;;;;
2;128;0;;;category;Hangkai;5;15;31;3;0;0;;;
;128;;70;;character;Система зажигания;;;1;3;;0;;;
;128;;70;91;value;CDI;;;;3;;;;;
;128;;2;;character;Габариты;;;3;3;;0;;;
;128;;2;3472;value;1080х670х400мм;;;;1;;;;;
;128;;2;3467;value;960х420х320мм;;;;1;;;;;
;128;;2;3464;value;1.13 х 0.53 х 0.4;;;;1;;;;;
;128;;69;;character;Передаточное отношение;;;2;2;;0;;;
;128;;69;854;value;2.08 : 1;;;;1;;;;;
;128;;69;809;value;2.08;;;;1;;;;;
;128;;1;;character;Вес;;;3;3;;0;;;
;128;;1;990;value;26;;;;1;;;;;
;128;;1;3469;value;9.7;;;;1;;;;;
;128;;1;3217;value;23;;;;1;;;;;
;128;;72;;character;Диаметр цилиндра/ход поршня;;;2;2;;0;;;
;128;;72;994;value;50x43;;;;1;;;;;
;128;;72;94;value;55 х 43 мм;;;;1;;;;;
;128;;68;;character;Объем топливного бака;;;3;3;;0;;;
;128;;68;133;value;24 л;;;;1;;;;;
;128;;68;3465;value;Встроенный 1.3л;;;;1;;;;;
;128;;68;89;value;2.5 л;;;;1;;;;;
;128;;65;;character;Наличие передач;;;2;3;;0;;;
;128;;65;86;value;F-N-R (вперед-нейтраль-назад);;;;2;;;;;
;128;;65;2833;value;F (вперед);;;;1;;;;;
;128;;73;;character;Система охлаждения;;;3;3;;0;;;
;128;;73;244;value;водяное;;;;1;;;;;
;128;;73;3466;value;Комбинированное;;;;1;;;;;
;128;;73;95;value;водяное охлаждение;;;;1;;;;;
;128;;18;;character;Система управления;;;1;2;;0;;;
;128;;18;239;value;ручная;;;;2;;;;;
;128;;63;;character;Объем камеры сгорания;;;3;3;;0;;;
;128;;63;992;value;169;;;;1;;;;;
;128;;63;3470;value;49;;;;1;;;;;
;128;;63;82;value;102;;;;1;;;;;
;128;;520;;character;Количество цилиндров;;;2;3;;0;;;
;128;;520;3471;value;2;;;;1;;;;;
;128;;520;3198;value;1;;;;2;;;;;
;128;;26;;character;Мощность;;;3;3;;0;;;
;128;;26;857;value;9.8 л.с/7.21 кВт;;;;1;;;;;
;128;;26;3468;value;3,6л.с./ 2,6 кВт;;;;1;;;;;
;128;;26;2698;value;6 л.с/4.4 кВт;;;;1;;;;;
;128;;20;;character;Тип двигателя;;;1;2;;0;;;
;128;;20;97;value;бензиновый;;;;2;;;;;
;128;;31;;character;Система запуска;;;1;1;;0;;;
;128;;31;34;value;ручной запуск;;;;1;;;;;
;128;;74;;character;Тактность;;;1;1;;0;;;
;128;;74;96;value;двухтактный;;;;1;;;;;
2;78;0;;;category;Бензиновые;3;;;0;0;0;;;
2;83;0;;;category;YAMABISHI;2;22;22;0;0;6;;;
;83;;35;;character;Страна происхождения;;;1;1;;0;;;
;83;;35;141;value;Китай;;;;1;;;;;
;83;;1;;character;Вес;;;1;1;;0;;;
;83;;1;3416;value;19;;;;1;;;;;
;83;;74;;character;Тактность;;;1;1;;1;210;Тактность;30
;83;;74;96;value;двухтактный;;;;1;;;;;
;83;;26;;character;Мощность;;;1;1;;0;;;
;83;;26;3417;value;5;;;;1;;;;;
;83;;20;;character;Тип двигателя;;;1;1;;0;;;
;83;;20;97;value;бензиновый;;;;1;;;;;
;83;;30;;character;Длина дейдвуда (ноги);;;1;1;;0;;;
;83;;30;3418;value;381 мм;;;;1;;;;;
;83;;67;;character;Максимальный рабочий диапазон;;;1;1;;1;211;Максимальный рабочий диапазон;30
;83;;67;3419;value;4300-5500;;;;1;;;;;
;83;;72;;character;Диаметр цилиндра/ход поршня;;;1;1;;0;;;
;83;;72;3222;value;54 х 45;;;;1;;;;;
;83;;70;;character;Система зажигания;;;1;1;;1;212;Система зажигания;30
;83;;70;3420;value;Digital CDI;;;;1;;;;;
;83;;73;;character;Система охлаждения;;;1;1;;1;213;Система охлаждения;30
;83;;73;1260;value;Водяная;;;;1;;;;;
;83;;69;;character;Передаточное отношение;;;1;1;;0;;;
;83;;69;3421;value;27:13;;;;1;;;;;
;83;;68;;character;Объем топливного бака;;;1;1;;1;214;Объем топливного бака;30
;83;;68;3422;value;2.8 л встроенный;;;;1;;;;;
;83;;31;;character;Система запуска;;;1;1;;1;215;Система запуска;30
;83;;31;997;value;ручная;;;;1;;;;;
;83;;65;;character;Наличие передач;;;1;1;;0;;;
;83;;65;3423;value;F-вперед - N-нейтраль - R-назад;;;;1;;;;;
;83;;538;;character;Емкость картера;;;1;1;;0;;;
;83;;538;3424;value;100 мл;;;;1;;;;;
;83;;539;;character;Трим;;;1;1;;0;;;
;83;;539;3425;value;ручной;;;;1;;;;;
;83;;540;;character;Подсос;;;1;1;;0;;;
;83;;540;3426;value;ручной;;;;1;;;;;
;83;;541;;character;Гарантия;;;1;1;;0;;;
;83;;541;3427;value;2;;;;1;;;;;
;83;;64;;character;Число цилиндров;;;1;1;;0;;;
;83;;64;83;value;1;;;;1;;;;;
;83;;66;;character;Свеча зажигания;;;1;1;;0;;;
;83;;66;3428;value;NGK BR 5HS;;;;1;;;;;
;83;;240;;character;Система питания;;;1;1;;0;;;
;83;;240;998;value;карбюратор;;;;1;;;;;
;83;;29;;character;Изменение наклона двигателя;;;1;1;;0;;;
;83;;29;2988;value;ручная;;;;1;;;;;
2;6;0;;;category;Дистанционное управление;1;;;4;0;0;;;
1;85;1;;;category;ЗАПЧАСТИ ДЛЯ ЛОДОЧНЫХ МОТОРОВ;18;;;714;7;0;;;
2;86;0;;;category;TOHATSU;10;1;1;397;0;0;;;
;86;;174;;character;Размеры;;;1;1;;0;;;
;86;;174;3475;value;15x35x15;;;;1;;;;;
2;87;0;;;category;HIDEA;9;5;5;177;0;0;;;
;87;;514;;character;Тип запчасти;;;1;1;;0;;;
;87;;514;3181;value;Оригинал;;;;1;;;;;
;87;;515;;character;Тип мотора;;;1;1;;0;;;
;87;;515;3182;value;двухтактный;;;;1;;;;;
;87;;516;;character;Подходит для моторов;;;1;1;;0;;;
;87;;516;3183;value;Hidea, Yamaha, liman, Sea-Pro, Parsun, HDX;;;;1;;;;;
;87;;35;;character;Страна происхождения;;;1;1;;0;;;
;87;;35;3184;value;КНР;;;;1;;;;;
;87;;517;;character;Система;;;1;1;;0;;;
;87;;517;3185;value;Редуктор;;;;1;;;;;
2;89;0;;;category;YAMAHA;8;;;97;0;0;;;
2;90;0;;;category;SUZUKI;7;4;4;20;0;0;;;
;90;;218;;character;Кол-во лопастей;;;1;1;;0;;;
;90;;218;760;value;6;;;;1;;;;;
;90;;174;;character;Размеры;;;1;1;;0;;;
;90;;174;761;value;10x41x14 мм;;;;1;;;;;
;90;;16;;character;Код производителя;;;1;1;;0;;;
;90;;16;762;value;17461-98501, 17461-98502, 17461-98503;;;;1;;;;;
;90;;219;;character;Спецификация;;;1;1;;0;;;
;90;;219;763;value;DT 6;;;;1;;;;;
2;88;0;;;category;MERCURY;6;;;14;0;0;;;
2;129;0;;;category;HANGKAI;4;;;0;0;0;;;
2;91;0;;;category;Электрические моторы;1;1;1;9;0;0;;;
;91;;402;;character;№ детали;;;1;1;;0;;;
;91;;402;1865;value;F363;;;;1;;;;;
1;59;1;;;category;Аксессуары для лодок;2;;;201;18;0;;;
2;71;0;;;category;Фурнитура для лодок и навесное;0;20;50;97;0;0;;;
;71;;118;;character;Размер;;;1;8;;0;;;
;71;;118;767;value;265 мм х 175 мм;;;;8;;;;;
;71;;61;;character;Материал;;;7;87;;0;;;
;71;;61;768;value;Пластик;;;;8;;;;;
;71;;61;558;value;ПВХ;;;;62;;;;;
;71;;61;1640;value;АБС;;;;5;;;;;
;71;;61;1918;value;полиамид;;;;5;;;;;
;71;;61;2173;value;АМГ5;;;;1;;;;;
;71;;61;2188;value;PVC;;;;5;;;;;
;71;;61;2204;value;алюминиевый сплав АМГ-5;;;;1;;;;;
;71;;127;;character;Диаметр;;;4;15;;0;;;
;71;;127;1077;value;145 мм;;;;1;;;;;
;71;;127;1902;value;125 мм;;;;1;;;;;
;71;;127;2047;value;65 мм;;;;8;;;;;
;71;;127;2187;value;9.5 см;;;;5;;;;;
;71;;1;;character;Вес;;;5;27;;0;;;
;71;;1;1078;value;1.05;;;;1;;;;;
;71;;1;1206;value;0.16;;;;5;;;;;
;71;;1;16;value;0.05;;;;8;;;;;
;71;;1;1912;value;0.015;;;;8;;;;;
;71;;1;1917;value;0.03;;;;5;;;;;
;71;;103;;character;Цвет;;;4;12;;0;;;
;71;;103;510;value;Белый;;;;1;;;;;
;71;;103;649;value;серый;;;;5;;;;;
;71;;103;1451;value;Черный, серый;;;;5;;;;;
;71;;103;1899;value;синий;;;;1;;;;;
;71;;89;;character;Высота;;;2;2;;0;;;
;71;;89;1079;value;610 мм;;;;1;;;;;
;71;;89;1900;value;580 мм;;;;1;;;;;
;71;;351;;character;Размеры основания;;;2;10;;0;;;
;71;;351;1446;value;200х106 мм;;;;5;;;;;
;71;;351;1447;value;198х83 мм;;;;5;;;;;
;71;;352;;character;Материал основания;;;1;10;;0;;;
;71;;352;1448;value;ПВХ;;;;10;;;;;
;71;;353;;character;Материал полукольца;;;1;5;;0;;;
;71;;353;1449;value;Полиамид;;;;5;;;;;
;71;;354;;character;Материал ручки;;;1;5;;0;;;
;71;;354;1450;value;Полиамид;;;;5;;;;;
;71;;355;;character;Диаметр отверстия;;;5;26;;0;;;
;71;;355;1452;value;12.5 мм;;;;5;;;;;
;71;;355;1455;value;11.5 мм;;;;5;;;;;
;71;;355;1914;value;10 мм;;;;5;;;;;
;71;;355;1916;value;22 мм;;;;5;;;;;
;71;;355;2049;value;32-35 мм;;;;6;;;;;
;71;;356;;character;Диаметр основания;;;7;39;;0;;;
;71;;356;1453;value;95 мм;;;;5;;;;;
;71;;356;1454;value;78 мм;;;;5;;;;;
;71;;356;1636;value;102 мм;;;;5;;;;;
;71;;356;1913;value;18 мм;;;;8;;;;;
;71;;356;1915;value;75 мм;;;;5;;;;;
;71;;356;2048;value;85 мм;;;;6;;;;;
;71;;356;2056;value;132 мм;;;;5;;;;;
;71;;386;;character;Угол раскрытия;;;1;10;;0;;;
;71;;386;1635;value;60 градусов;;;;10;;;;;
;71;;387;;character;Диаметр отверстия под шуруп;;;1;5;;0;;;
;71;;387;1637;value;4 мм;;;;5;;;;;
;71;;388;;character;Длина малой;;;1;5;;0;;;
;71;;388;1638;value;100 мм;;;;5;;;;;
;71;;389;;character;Длина большой;;;1;5;;0;;;
;71;;389;1639;value;122 мм;;;;5;;;;;
;71;;390;;character;Диаметр отверстия под болт;;;1;8;;0;;;
;71;;390;1641;value;6 мм;;;;8;;;;;
;71;;411;;character;Номер по каталогу;;;1;1;;0;;;
;71;;411;1901;value;F-01/12;;;;1;;;;;
;71;;412;;character;Материал наконечника;;;1;8;;0;;;
;71;;412;1911;value;полиамид;;;;8;;;;;
;71;;76;;character;Артикул производителя;;;3;3;;0;;;
;71;;76;2174;value;171440T;;;;1;;;;;
;71;;76;2203;value;171432Т;;;;1;;;;;
;71;;76;2322;value;171447Т;;;;1;;;;;
2;61;0;;;category;Алюминиевые профили;0;2;2;72;0;0;;;
;61;;133;;character;Цена;;;1;5;;0;;;
;61;;133;350;value;Стоимость товара указана за 1 пог. метр;;;;5;;;;;
;61;;118;;character;Размер;;;1;1;;0;;;
;61;;118;1982;value;12 мм;;;;1;;;;;
2;69;0;;;category;Насосы для лодок;0;10;77;38;0;0;;;
;69;;1;;character;Вес;;;15;22;;0;;;
;69;;1;1;value;3.0;;;;1;;;;;
;69;;1;435;value;2.0;;;;4;;;;;
;69;;1;652;value;1.7;;;;2;;;;;
;69;;1;794;value;1.0;;;;3;;;;;
;69;;1;1104;value;1.04;;;;1;;;;;
;69;;1;1217;value;1.84;;;;1;;;;;
;69;;1;1340;value;0.81;;;;1;;;;;
;69;;1;1473;value;1.63;;;;1;;;;;
;69;;1;1740;value;0.96;;;;1;;;;;
;69;;1;1779;value;1.54;;;;1;;;;;
;69;;1;1791;value;1.46;;;;1;;;;;
;69;;1;1877;value;1.2;;;;2;;;;;
;69;;1;1531;value;2;;;;1;;;;;
;69;;1;2635;value;0,5;;;;1;;;;;
;69;;1;3221;value;0,4;;;;1;;;;;
;69;;2;;character;Габариты;;;18;21;;0;;;
;69;;2;2;value;30 х 20 х 16 см;;;;1;;;;;
;69;;2;651;value;15 x 16 x 17 см;;;;1;;;;;
;69;;2;793;value;11 х 23 х 45 см;;;;1;;;;;
;69;;2;1105;value;28 х 21 х 6 см;;;;2;;;;;
;69;;2;1177;value;11 х 22 х 45 см;;;;2;;;;;
;69;;2;1219;value;35 х 25 х 8 см;;;;1;;;;;
;69;;2;1339;value;29х21х7 см;;;;1;;;;;
;69;;2;1564;value;320X240X70;;;;1;;;;;
;69;;2;1741;value;26 х 20 х 8 см;;;;1;;;;;
;69;;2;1778;value;32 х 23 х 7 см;;;;2;;;;;
;69;;2;1854;value;150 х 160 х 170 мм;;;;1;;;;;
;69;;2;1876;value;29 х 21 х 8 см;;;;1;;;;;
;69;;2;1938;value;12 х 21 х 47 см;;;;1;;;;;
;69;;2;1940;value;21 х 20 х 13 см;;;;1;;;;;
;69;;2;2272;value;32х23х7 см;;;;1;;;;;
;69;;2;2402;value;310x180x190 мм;;;;1;;;;;
;69;;2;2404;value;290х100х150 мм;;;;1;;;;;
;69;;2;3335;value;220 x 320 x 220;;;;1;;;;;
;69;;3;;character;Производительность;;;13;14;;0;;;
;69;;3;3;value;160 и 450 л/мин;;;;1;;;;;
;69;;3;650;value;2000;;;;2;;;;;
;69;;3;1331;value;29 л/мин;;;;1;;;;;
;69;;3;1856;value;700 л/мин;;;;1;;;;;
;69;;3;1939;value;160 л/мин;;;;1;;;;;
;69;;3;1954;value;58 л/мин;;;;1;;;;;
;69;;3;2403;value;1000 л/мин;;;;1;;;;;
;69;;3;2637;value;700;;;;1;;;;;
;69;;3;2962;value;150 л/мин;;;;1;;;;;
;69;;3;3218;value;400;;;;1;;;;;
;69;;3;3334;value;125;;;;1;;;;;
;69;;3;3385;value;19 л/мин;;;;1;;;;;
;69;;3;3440;value;160;;;;1;;;;;
;69;;4;;character;Максимальное давление;;;14;25;;0;;;
;69;;4;4;value;1000 мБар;;;;5;;;;;
;69;;4;434;value;600 мБар;;;;2;;;;;
;69;;4;653;value;250;;;;1;;;;;
;69;;4;795;value;700 мБар;;;;1;;;;;
;69;;4;1106;value;400 мБар;;;;2;;;;;
;69;;4;1218;value;300 мБар;;;;5;;;;;
;69;;4;1341;value;220 мБар;;;;1;;;;;
;69;;4;1563;value;400;;;;1;;;;;
;69;;4;1855;value;250 мБар;;;;1;;;;;
;69;;4;2636;value;80;;;;1;;;;;
;69;;4;2964;value;от 150 до 500 мБар;;;;1;;;;;
;69;;4;3220;value;40;;;;1;;;;;
;69;;4;3332;value;1500;;;;2;;;;;
;69;;4;3361;value;350;;;;1;;;;;
;69;;317;;character;Диаметр выпускного патрубка;;;3;3;;0;;;
